id,Datum,Warengruppe,Umsatz
1903092,2019-03-09,2,123.01087933606678
1903102,2019-03-10,2,123.01087933606678
1903112,2019-03-11,2,113.0842209042572
1903122,2019-03-12,2,113.0842209042572
1903132,2019-03-13,2,113.0842209042572
1903142,2019-03-14,2,113.0842209042572
1903152,2019-03-15,2,123.01087933606678
1903162,2019-03-16,2,113.0842209042572
1903172,2019-03-17,2,123.01087933606678
1903182,2019-03-18,2,123.01087933606678
1903192,2019-03-19,2,123.01087933606678
1903212,2019-03-21,2,123.01087933606678
1903222,2019-03-22,2,123.01087933606678
1903232,2019-03-23,2,123.01087933606678
1903242,2019-03-24,2,123.01087933606678
1903252,2019-03-25,2,123.01087933606678
1903262,2019-03-26,2,123.01087933606678
1903272,2019-03-27,2,123.01087933606678
1903282,2019-03-28,2,123.01087933606678
1903292,2019-03-29,2,123.01087933606678
1903302,2019-03-30,2,123.01087933606678
1903312,2019-03-31,2,123.01087933606678
1904012,2019-04-01,2,123.01087933606678
1904022,2019-04-02,2,123.01087933606678
1904042,2019-04-04,2,96.70242952059851
1904052,2019-04-05,2,123.01087933606678
1904062,2019-04-06,2,123.01087933606678
1904072,2019-04-07,2,123.01087933606678
1904082,2019-04-08,2,123.01087933606678
1904092,2019-04-09,2,123.01087933606678
1904102,2019-04-10,2,123.01087933606678
1904112,2019-04-11,2,113.0842209042572
1904122,2019-04-12,2,113.0842209042572
1904132,2019-04-13,2,113.0842209042572
1904142,2019-04-14,2,113.0842209042572
1904152,2019-04-15,2,123.01087933606678
1904162,2019-04-16,2,123.01087933606678
1904172,2019-04-17,2,123.01087933606678
1904182,2019-04-18,2,123.01087933606678
1904202,2019-04-20,2,123.01087933606678
1904212,2019-04-21,2,120.30669019960578
1904222,2019-04-22,2,123.01087933606678
1904232,2019-04-23,2,123.01087933606678
1904242,2019-04-24,2,120.30669019960578
1904252,2019-04-25,2,120.30669019960578
1904262,2019-04-26,2,123.01087933606678
1904272,2019-04-27,2,123.01087933606678
1904282,2019-04-28,2,123.01087933606678
1904292,2019-04-29,2,123.01087933606678
1904302,2019-04-30,2,120.30669019960578
1905022,2019-05-02,2,123.01087933606678
1905032,2019-05-03,2,123.01087933606678
1905042,2019-05-04,2,123.01087933606678
1905052,2019-05-05,2,123.01087933606678
1905062,2019-05-06,2,123.01087933606678
1905072,2019-05-07,2,123.01087933606678
1905082,2019-05-08,2,123.01087933606678
1905092,2019-05-09,2,123.01087933606678
1905102,2019-05-10,2,123.01087933606678
1905112,2019-05-11,2,123.01087933606678
1905122,2019-05-12,2,123.01087933606678
1905132,2019-05-13,2,123.01087933606678
1905142,2019-05-14,2,123.01087933606678
1905152,2019-05-15,2,123.01087933606678
1905162,2019-05-16,2,123.01087933606678
1905172,2019-05-17,2,123.01087933606678
1905182,2019-05-18,2,120.30669019960578
1905192,2019-05-19,2,123.01087933606678
1905202,2019-05-20,2,120.30669019960578
1905212,2019-05-21,2,120.30669019960578
1905222,2019-05-22,2,123.01087933606678
1905232,2019-05-23,2,120.30669019960578
1905242,2019-05-24,2,120.30669019960578
1905252,2019-05-25,2,123.01087933606678
1905262,2019-05-26,2,123.01087933606678
1905272,2019-05-27,2,123.01087933606678
1905282,2019-05-28,2,123.01087933606678
1905292,2019-05-29,2,123.01087933606678
1905302,2019-05-30,2,123.01087933606678
1905312,2019-05-31,2,120.30669019960578
1906012,2019-06-01,2,137.62362029568686
1906022,2019-06-02,2,134.9194311592259
1906032,2019-06-03,2,137.62362029568686
1906042,2019-06-04,2,127.69696186387728
1906052,2019-06-05,2,137.62362029568686
1906062,2019-06-06,2,137.62362029568686
1906072,2019-06-07,2,137.62362029568686
1906082,2019-06-08,2,127.69696186387728
1906092,2019-06-09,2,137.62362029568686
1906102,2019-06-10,2,127.69696186387728
1906112,2019-06-11,2,137.62362029568686
1906122,2019-06-12,2,137.62362029568686
1906132,2019-06-13,2,137.62362029568686
1906142,2019-06-14,2,137.62362029568686
1906152,2019-06-15,2,137.62362029568686
1906162,2019-06-16,2,137.62362029568686
1906172,2019-06-17,2,137.62362029568686
1906182,2019-06-18,2,134.9194311592259
1906192,2019-06-19,2,134.9194311592259
1906202,2019-06-20,2,137.62362029568686
1906212,2019-06-21,2,137.62362029568686
1906222,2019-06-22,2,137.62362029568686
1906232,2019-06-23,2,137.62362029568686
1906242,2019-06-24,2,137.62362029568686
1906252,2019-06-25,2,134.9194311592259
1906262,2019-06-26,2,134.9194311592259
1906272,2019-06-27,2,137.62362029568686
1906282,2019-06-28,2,137.62362029568686
1906292,2019-06-29,2,134.9194311592259
1906302,2019-06-30,2,134.9194311592259
1907012,2019-07-01,2,137.62362029568686
1907022,2019-07-02,2,127.69696186387728
1907032,2019-07-03,2,137.62362029568686
1907042,2019-07-04,2,127.69696186387728
1907052,2019-07-05,2,127.69696186387728
1907062,2019-07-06,2,127.69696186387728
1907072,2019-07-07,2,127.69696186387728
1907082,2019-07-08,2,127.69696186387728
1907092,2019-07-09,2,137.62362029568686
1907112,2019-07-11,2,137.62362029568686
1907122,2019-07-12,2,137.62362029568686
1907132,2019-07-13,2,137.62362029568686
1907142,2019-07-14,2,127.69696186387728
1907152,2019-07-15,2,127.69696186387728
1907162,2019-07-16,2,137.62362029568686
1907172,2019-07-17,2,137.62362029568686
1907182,2019-07-18,2,137.62362029568686
1907192,2019-07-19,2,137.62362029568686
1907202,2019-07-20,2,134.9194311592259
1907212,2019-07-21,2,137.62362029568686
1907222,2019-07-22,2,137.62362029568686
1907232,2019-07-23,2,134.9194311592259
1907242,2019-07-24,2,134.9194311592259
1907252,2019-07-25,2,134.9194311592259
1907262,2019-07-26,2,134.9194311592259
1907272,2019-07-27,2,134.9194311592259
1907282,2019-07-28,2,137.62362029568686
1907292,2019-07-29,2,134.9194311592259
1907302,2019-07-30,2,137.62362029568686
