id,Datum,Warengruppe,Umsatz
1810185,2018-10-18,5,154.16934915672047
1810195,2018-10-19,5,158.9251868420339
1810205,2018-10-20,5,187.3941218238731
1810215,2018-10-21,5,144.95145431267656
1810225,2018-10-22,5,119.62052576173818
1810235,2018-10-23,5,109.69803897765902
1810245,2018-10-24,5,113.30420686297006
1810255,2018-10-25,5,111.07523446169576
1810265,2018-10-26,5,113.12226840681092
1810275,2018-10-27,5,163.60829689852466
1810285,2018-10-28,5,175.4269175455748
1810295,2018-10-29,5,108.18150435411636
1810305,2018-10-30,5,108.1222869491934
1811015,2018-11-01,5,112.10216369813465
1811025,2018-11-02,5,114.08198925519343
1811035,2018-11-03,5,174.6552276088112
1811045,2018-11-04,5,166.44899233599767
1811055,2018-11-05,5,106.7724192341361
1811065,2018-11-06,5,106.9047099175598
1811075,2018-11-07,5,112.3838719527177
1811085,2018-11-08,5,109.60396583302816
1811095,2018-11-09,5,110.53697903706863
1811105,2018-11-10,5,162.48887285559846
1811115,2018-11-11,5,166.60946737710552
1811125,2018-11-12,5,105.77011429382048
1811135,2018-11-13,5,105.81512517238568
1811145,2018-11-14,5,102.85564431128516
1811155,2018-11-15,5,114.2823511239474
1811165,2018-11-16,5,119.05214901185916
1811175,2018-11-17,5,169.12688231987775
1811185,2018-11-18,5,161.26785188903534
1811195,2018-11-19,5,103.24311844092546
1811205,2018-11-20,5,101.61107040165678
1811215,2018-11-21,5,100.45913686727572
1811225,2018-11-22,5,101.31917619988674
1811235,2018-11-23,5,104.77168436626962
1811245,2018-11-24,5,157.33365745800018
1811255,2018-11-25,5,160.39495166948464
1811265,2018-11-26,5,103.67222132184644
1811275,2018-11-27,5,100.64781953581569
1811285,2018-11-28,5,103.53466421947418
1811295,2018-11-29,5,100.63051840718596
1811305,2018-11-30,5,111.52906742314374
1812015,2018-12-01,5,133.13361594102562
1812025,2018-12-02,5,133.8465209942666
1812035,2018-12-03,5,74.34889012498188
1812045,2018-12-04,5,85.52686815281375
1812055,2018-12-05,5,81.94411694108379
1812065,2018-12-06,5,76.56155104243199
1812075,2018-12-07,5,78.03638081287869
1812085,2018-12-08,5,133.0194383747193
1812095,2018-12-09,5,137.21451465525365
1812105,2018-12-10,5,79.80286994161736
1812115,2018-12-11,5,77.16153824369896
1812125,2018-12-12,5,74.00857161459481
1812135,2018-12-13,5,76.15401211425771
1812145,2018-12-14,5,79.40406604221496
1812155,2018-12-15,5,132.44598394663828
1812165,2018-12-16,5,135.6534599043903
1812175,2018-12-17,5,75.78497078340604
1812185,2018-12-18,5,75.71060604008383
1812195,2018-12-19,5,73.33343391228183
1812205,2018-12-20,5,75.80095668637425
1812215,2018-12-21,5,80.00920284888433
1812225,2018-12-22,5,132.09245919759326
1812235,2018-12-23,5,172.29920612808243
1812245,2018-12-24,5,113.2066474400488
1812275,2018-12-27,5,113.02077414870118
1812285,2018-12-28,5,117.00337062892577
1812295,2018-12-29,5,169.89753222355816
1812305,2018-12-30,5,180.2988821226342
1812315,2018-12-31,5,113.24740951293684
1901025,2019-01-02,5,83.14798739692718
1901035,2019-01-03,5,82.07743931451877
1901045,2019-01-04,5,79.83447087053779
1901055,2019-01-05,5,134.5286109077029
1901065,2019-01-06,5,135.8063417844212
1901075,2019-01-07,5,77.30130313559096
1901085,2019-01-08,5,78.07674034603863
1901095,2019-01-09,5,74.40600598449873
1901105,2019-01-10,5,76.84211342980662
1901115,2019-01-11,5,82.91748236993243
1901125,2019-01-12,5,133.6274079040694
1901135,2019-01-13,5,136.7139961956677
1901145,2019-01-14,5,85.24122265884898
1901155,2019-01-15,5,77.5883913143518
1901165,2019-01-16,5,75.58658403742992
1901175,2019-01-17,5,78.04748034317868
1901185,2019-01-18,5,92.02988165301252
1901195,2019-01-19,5,143.32144390206315
1901205,2019-01-20,5,147.90074107259315
1901215,2019-01-21,5,78.57675444234326
1901225,2019-01-22,5,82.87934201206647
1901235,2019-01-23,5,79.79716565561671
1901245,2019-01-24,5,76.25551061363271
1901255,2019-01-25,5,80.01478593045007
1901265,2019-01-26,5,136.33238292890357
1901275,2019-01-27,5,139.0759110500397
1901285,2019-01-28,5,79.50523066309425
1901295,2019-01-29,5,81.76217696695764
1901305,2019-01-30,5,82.9043762473654
1901315,2019-01-31,5,80.18847455355723
1902015,2019-02-01,5,81.45559178248118
1902025,2019-02-02,5,136.6798522539556
1902035,2019-02-03,5,147.46373021879262
1902045,2019-02-04,5,81.32367660751996
1902055,2019-02-05,5,81.00932051793775
1902065,2019-02-06,5,79.40108990347173
1902075,2019-02-07,5,82.76945082875628
1902085,2019-02-08,5,85.49645963636681
1902095,2019-02-09,5,138.8714629981642
1902105,2019-02-10,5,142.25325796655437
1902115,2019-02-11,5,128.6875625102419
1902125,2019-02-12,5,126.41015103465162
1902135,2019-02-13,5,117.48136281665018
1902145,2019-02-14,5,127.52382550408576
1902155,2019-02-15,5,133.23619007755377
1902165,2019-02-16,5,185.90976069784008
1902175,2019-02-17,5,184.26965110491855
1902185,2019-02-18,5,131.56200958325817
1902195,2019-02-19,5,121.33993390900248
1902205,2019-02-20,5,118.97057972282924
1902215,2019-02-21,5,121.51600837451292
1902225,2019-02-22,5,131.7809395756615
1902235,2019-02-23,5,184.79591978341412
1902245,2019-02-24,5,191.95619530873188
1902255,2019-02-25,5,131.02964104468285
1902265,2019-02-26,5,131.60873886814556
1902275,2019-02-27,5,132.27935892087837
1902285,2019-02-28,5,126.33622120527568
1903015,2019-03-01,5,129.83268437543126
1903025,2019-03-02,5,181.2564533344605
1903035,2019-03-03,5,189.69383495471976
1903045,2019-03-04,5,129.27770029467675
1903055,2019-03-05,5,133.8509862384634
1903065,2019-03-06,5,126.30898128494816
1903075,2019-03-07,5,131.17650950984887
1903085,2019-03-08,5,138.11266176424655
1903095,2019-03-09,5,186.70478318022072
1903105,2019-03-10,5,193.888856157672
1903115,2019-03-11,5,132.36278560221075
1903125,2019-03-12,5,128.12269879345973
1903135,2019-03-13,5,125.69158956905336
1903145,2019-03-14,5,127.86082466943554
1903155,2019-03-15,5,134.4721019361792
1903165,2019-03-16,5,185.8074987750623
1903175,2019-03-17,5,194.6155937814103
1903185,2019-03-18,5,135.5151277688653
1903195,2019-03-19,5,141.35620276632108
1903215,2019-03-21,5,131.51140592124878
1903225,2019-03-22,5,136.88740752221082
1903235,2019-03-23,5,191.50653819711087
1903245,2019-03-24,5,198.40398438406973
1903255,2019-03-25,5,140.20030849320088
1903265,2019-03-26,5,134.96891399831975
1903275,2019-03-27,5,130.51468597040193
1903285,2019-03-28,5,132.97087693009894
1903295,2019-03-29,5,141.77036594207044
1903305,2019-03-30,5,201.71370482300256
1903315,2019-03-31,5,204.59933143945665
1904015,2019-04-01,5,148.38198490217624
1904025,2019-04-02,5,145.1636362697205
1904045,2019-04-04,5,137.07524263207586
1904055,2019-04-05,5,146.5729670720314
1904065,2019-04-06,5,203.6520525933007
1904075,2019-04-07,5,170.39674963792172
1904085,2019-04-08,5,107.64951446653548
1904095,2019-04-09,5,108.70988205641092
1904105,2019-04-10,5,109.33368395469316
1904115,2019-04-11,5,98.13360392465026
1904125,2019-04-12,5,106.76059362041596
1904135,2019-04-13,5,153.90169861212385
1904145,2019-04-14,5,158.22358160704695
1904155,2019-04-15,5,111.56775201326477
1904165,2019-04-16,5,111.94768433858536
1904175,2019-04-17,5,111.81108533595346
1904185,2019-04-18,5,114.34428224088708
1904205,2019-04-20,5,177.1156267899866
1904215,2019-04-21,5,177.7335640596237
1904225,2019-04-22,5,121.0951821431417
1904235,2019-04-23,5,120.58712219294382
1904245,2019-04-24,5,110.51812687910407
1904255,2019-04-25,5,115.96283940218213
1904265,2019-04-26,5,114.65471994603898
1904275,2019-04-27,5,169.90566079863964
1904285,2019-04-28,5,167.09687488499708
1904295,2019-04-29,5,116.42937854113768
1904305,2019-04-30,5,106.48414824809797
1905025,2019-05-02,5,103.71344619848549
1905035,2019-05-03,5,114.67956116751486
1905045,2019-05-04,5,168.76672281182618
1905055,2019-05-05,5,162.77566540266042
1905065,2019-05-06,5,103.67348289864496
1905075,2019-05-07,5,103.92986416020952
1905085,2019-05-08,5,102.22551585657652
1905095,2019-05-09,5,104.17658303883437
1905105,2019-05-10,5,108.18014905431126
1905115,2019-05-11,5,160.8257950665096
1905125,2019-05-12,5,164.0302539931197
1905135,2019-05-13,5,104.8696926487502
1905145,2019-05-14,5,105.04482916981225
1905155,2019-05-15,5,102.87941945758148
1905165,2019-05-16,5,105.45459400659404
1905175,2019-05-17,5,109.13950458008918
1905185,2019-05-18,5,159.45907085704073
1905195,2019-05-19,5,165.1394519598458
1905205,2019-05-20,5,103.50296843928132
1905215,2019-05-21,5,105.8501119425039
1905225,2019-05-22,5,104.07729863914238
1905235,2019-05-23,5,103.94080974193636
1905245,2019-05-24,5,107.62683326973529
1905255,2019-05-25,5,163.0150015797849
1905265,2019-05-26,5,167.26911634154197
1905275,2019-05-27,5,107.00052032167144
1905285,2019-05-28,5,107.08808858220246
1905295,2019-05-29,5,104.9226788699717
1905305,2019-05-30,5,107.44746753011437
1905315,2019-05-31,5,108.50251587504538
1906015,2019-06-01,5,257.84742061841393
1906025,2019-06-02,5,258.40082084776697
1906035,2019-06-03,5,201.78998994576284
1906045,2019-06-04,5,199.4101854587348
1906055,2019-06-05,5,199.57996138753876
1906065,2019-06-06,5,201.98632293551776
1906075,2019-06-07,5,206.02929723126329
1906085,2019-06-08,5,255.89690800540492
1906095,2019-06-09,5,261.5337832165205
1906105,2019-06-10,5,200.658602463602
1906115,2019-06-11,5,203.10998930819284
1906125,2019-06-12,5,200.15110275102188
1906135,2019-06-13,5,202.41672776384056
1906145,2019-06-14,5,206.794899881688
1906155,2019-06-15,5,259.88896026242713
1906165,2019-06-16,5,261.8108044696261
1906175,2019-06-17,5,202.5626748647256
1906185,2019-06-18,5,201.01742493436203
1906195,2019-06-19,5,198.1026007460325
1906205,2019-06-20,5,202.63592665374404
1906215,2019-06-21,5,206.2195089723475
1906225,2019-06-22,5,246.50814359759173
1906235,2019-06-23,5,249.4498977426088
1906245,2019-06-24,5,190.1433892973543
1906255,2019-06-25,5,187.60908828080528
1906265,2019-06-26,5,185.2393526273355
1906275,2019-06-27,5,190.0558210368233
1906285,2019-06-28,5,193.6542763040912
1906295,2019-06-29,5,243.76951663980373
1906305,2019-06-30,5,246.7112707848208
1907015,2019-07-01,5,202.74560206591397
1907025,2019-07-02,5,199.6781008060525
1907035,2019-07-03,5,199.8718555893088
1907045,2019-07-04,5,199.7318255578337
1907055,2019-07-05,5,203.1980937185773
1907065,2019-07-06,5,256.04209635778034
1907075,2019-07-07,5,258.66352562936
1907085,2019-07-08,5,236.53611114050227
1907095,2019-07-09,5,238.9828438965203
1907115,2019-07-11,5,238.86775564726796
1907125,2019-07-12,5,242.6400322099363
1907135,2019-07-13,5,294.8513780537487
1907145,2019-07-14,5,295.22964176203965
1907155,2019-07-15,5,235.7771862159002
1907165,2019-07-16,5,238.1947295517412
1907175,2019-07-17,5,235.7374256377404
1907185,2019-07-18,5,237.9028353499712
1907195,2019-07-19,5,241.35534351635405
1907205,2019-07-20,5,292.52823263869766
1907215,2019-07-21,5,296.8298813329246
1907225,2019-07-22,5,237.53359174776176
1907235,2019-07-23,5,234.63879882899704
1907245,2019-07-24,5,232.18149491499628
1907255,2019-07-25,5,234.34690462722705
1907265,2019-07-26,5,237.79941279360992
1907275,2019-07-27,5,290.36138588534044
1907285,2019-07-28,5,295.7429927891951
1907295,2019-07-29,5,233.8900927644866
1907305,2019-07-30,5,236.3762338007733
